episode,timesteps,time_alive,ep_length,reward,best_reward,best_ep_length,train/loss,train/distill_loss,train/distill_coef,train/learning_rate,rollout/exploration_rate
227,2877,5.443943023681641,31,-4.319999996572733,6.790000036358833,58,51.790382385253906,0.032725103199481964,0.9281,5e-05,0.8813649999999998
228,2880,1.1332142353057861,3,-4.949999999254942,6.790000036358833,58,51.790382385253906,0.032725103199481964,0.9281,5e-05,0.8812412500000002
229,2884,1.114405632019043,4,-4.939999999478459,6.790000036358833,58,45.03919982910156,0.05077340453863144,0.928,5e-05,0.8810762500000002
230,2886,1.1825127601623535,2,-5.0,6.790000036358833,58,59.15391540527344,0.041089996695518494,0.9279,5e-05,0.88099375
231,2896,2.2984399795532227,10,-4.799999998882413,6.790000036358833,58,45.605499267578125,0.05332256108522415,0.9277,5e-05,0.8805812499999999
232,2923,4.162301540374756,27,-4.279999993741512,6.790000036358833,58,34.15291976928711,0.02353426069021225,0.927,5e-05,0.8794674999999998
233,2934,2.214407444000244,11,-4.78999999910593,6.790000036358833,58,62.10613250732422,0.04199525713920593,0.9267,5e-05,0.8790137499999998
234,2951,3.4970810413360596,17,-4.689999999478459,6.790000036358833,58,30.101774215698242,0.03302646800875664,0.9263,5e-05,0.8783125
235,2964,2.1981682777404785,13,-4.699999997392297,6.790000036358833,58,50.22471618652344,0.04285675287246704,0.926,5e-05,0.8777762499999998
236,2966,1.1656320095062256,2,-5.0,6.790000036358833,58,71.63904571533203,0.05324249714612961,0.9259,5e-05,0.8776937499999999
237,2971,1.3821048736572266,5,-4.970000000670552,6.790000036358833,58,23.32965660095215,0.0431038998067379,0.9258,5e-05,0.8774875000000001
238,3004,6.277541875839233,33,-4.30999999679625,6.790000036358833,58,72.32554626464844,0.03808898478746414,0.925,5e-05,0.87612625
239,3015,2.3803393840789795,11,-4.78999999910593,6.790000036358833,58,25.222261428833008,0.04150780290365219,0.9247,5e-05,0.8756725
240,3017,1.1669514179229736,2,-5.0,6.790000036358833,58,40.924373626708984,0.031416989862918854,0.9246,5e-05,0.8755900000000001
241,3022,1.1642446517944336,5,-4.929999999701977,6.790000036358833,58,34.50209045410156,0.05372978001832962,0.9245,5e-05,0.8753837499999999
242,3048,4.6957128047943115,26,-4.359999995678663,6.790000036358833,58,38.94552993774414,0.030697420239448547,0.9238999999999999,5e-05,0.8743112499999999
243,3057,2.080867290496826,9,-4.900000000372529,6.790000036358833,58,25.909860610961914,0.06003086641430855,0.9236,5e-05,0.8739399999999999
244,3085,4.245935440063477,28,-4.209999991580844,6.790000036358833,58,43.114620208740234,0.04997311159968376,0.9229,5e-05,0.872785
245,3087,1.132192850112915,2,-5.0,6.790000036358833,58,,,,,0.8727024999999999
246,3091,1.1160087585449219,4,-4.939999999478459,6.790000036358833,58,43.54755783081055,0.061802081763744354,0.9228,5e-05,0.8725375
247,3103,2.6140434741973877,12,-4.78999999910593,6.790000036358833,58,45.795867919921875,0.039119258522987366,0.9225,5e-05,0.8720424999999999
248,3113,2.6151251792907715,10,-4.930000001564622,6.790000036358833,58,42.760711669921875,0.028673889115452766,0.9222,5e-05,0.8716299999999999
249,3129,3.2802517414093018,16,-4.759999999776483,6.790000036358833,58,39.04018020629883,0.047613661736249924,0.9218,5e-05,0.8709699999999999
250,3144,2.364354372024536,15,-4.559999994933605,6.790000036358833,58,42.272071838378906,0.03975583612918854,0.9215,5e-05,0.8703512499999999
251,3159,2.2308554649353027,15,-4.51999999396503,6.790000036358833,58,33.11610412597656,0.04947848990559578,0.9211,5e-05,0.8697324999999998
252,3172,2.3812458515167236,13,-4.699999997392297,6.790000036358833,58,41.95406723022461,0.03750619664788246,0.9208,5e-05,0.86919625
253,3189,3.463113307952881,17,-4.609999997541308,6.790000036358833,58,48.286659240722656,0.04516741633415222,0.9203,5e-05,0.8684950000000002
254,3202,1.9809658527374268,13,-4.619999995455146,6.790000036358833,58,29.631086349487305,0.03712744638323784,0.92,5e-05,0.86795875
255,3215,2.3143765926361084,13,-4.699999997392297,6.790000036358833,58,48.84320831298828,0.03251209482550621,0.9197,5e-05,0.8674225000000001
256,3253,5.828589200973511,38,-3.879999989643693,6.790000036358833,58,41.50688171386719,0.05564005300402641,0.9187,5e-05,0.865855
257,3255,1.1322021484375,2,-5.0,6.790000036358833,58,,,,,0.8657725
258,3262,1.4990882873535156,7,-4.829999998211861,6.790000036358833,58,52.60621643066406,0.051321402192115784,0.9185,5e-05,0.8654837499999999
259,3281,3.679473638534546,19,-4.549999997019768,6.790000036358833,58,24.367387771606445,0.02604079432785511,0.918,5e-05,0.8646999999999999
260,3290,2.2313499450683594,9,-4.849999999627471,6.790000036358833,58,32.588470458984375,0.06997169554233551,0.9178,5e-05,0.86432875
261,3303,1.9646639823913574,13,-4.659999996423721,6.790000036358833,58,39.13606262207031,0.04031096771359444,0.9175,5e-05,0.8637925000000002
262,3305,1.181997537612915,2,-5.0,6.790000036358833,58,26.648271560668945,0.049277812242507935,0.9174,5e-05,0.86371
263,3323,3.3298566341400146,18,-4.55999999679625,6.790000036358833,58,22.68732452392578,0.04846847802400589,0.917,5e-05,0.8629674999999999
264,3334,1.9981417655944824,11,-4.749999998137355,6.790000036358833,58,21.55069351196289,0.0489925853908062,0.9167,5e-05,0.8625137499999999
265,3336,1.1330204010009766,2,-5.0,6.790000036358833,58,,,,,0.86243125
266,3339,1.2986934185028076,3,-4.990000000223517,6.790000036358833,58,21.2528133392334,0.04518511891365051,0.9166,5e-05,0.8623075
267,3357,3.4463579654693604,18,-4.599999997764826,6.790000036358833,58,45.224639892578125,0.03245333954691887,0.9161,5e-05,0.8615649999999999
268,3367,2.264704465866089,10,-4.930000001564622,6.790000036358833,58,31.683290481567383,0.03154473751783371,0.9159,5e-05,0.8611525000000001
269,3378,2.3148646354675293,11,-4.749999998137355,6.790000036358833,58,28.52182388305664,0.03969915956258774,0.9156,5e-05,0.8606987500000001
270,3390,2.0804097652435303,12,-4.659999996423721,6.790000036358833,58,45.44953918457031,0.03169592469930649,0.9153,5e-05,0.86020375
271,3407,3.0470216274261475,17,-4.569999996572733,6.790000036358833,58,37.772239685058594,0.048258423805236816,0.9149,5e-05,0.8595024999999998
272,3419,2.2151966094970703,12,-4.699999997392297,6.790000036358833,58,42.530364990234375,0.043188899755477905,0.9146,5e-05,0.8590074999999999
273,3430,2.29750394821167,11,-4.78999999910593,6.790000036358833,58,36.02717590332031,0.027980465441942215,0.9143,5e-05,0.8585537499999999
274,3445,2.1341404914855957,15,-4.599999995902181,6.790000036358833,58,30.41815948486328,0.031358931213617325,0.9139,5e-05,0.8579349999999999
275,3455,2.046025037765503,10,-4.839999999850988,6.790000036358833,58,58.482295989990234,0.018491098657250404,0.9137,5e-05,0.8575225000000002
276,3467,2.197629928588867,12,-4.739999998360872,6.790000036358833,58,21.021127700805664,0.027807626873254776,0.9134,5e-05,0.8570274999999998
277,3479,2.2645621299743652,12,-4.779999999329448,6.790000036358833,58,36.48420333862305,0.026879752054810524,0.9131,5e-05,0.8565324999999998
278,3497,2.6308820247650146,18,-4.409999992698431,6.790000036358833,58,54.145999908447266,0.046760302037000656,0.9126,5e-05,0.8557900000000002
279,3506,2.3305037021636963,9,-4.900000000372529,6.790000036358833,58,34.911537170410156,0.03716755658388138,0.9124,5e-05,0.8554187499999999
280,3529,4.247488021850586,23,-4.469999996945262,6.790000036358833,58,38.382625579833984,0.04729369282722473,0.9117999999999999,5e-05,0.85447
281,3538,2.030656337738037,9,-4.930000001564622,6.790000036358833,58,50.715484619140625,0.04364386200904846,0.9116,5e-05,0.85409875
282,3552,2.2976505756378174,14,-4.609999995678663,6.790000036358833,58,33.632415771484375,0.04171093925833702,0.9113,5e-05,0.8535212499999999
283,3562,2.1812663078308105,10,-4.8099999986588955,6.790000036358833,58,37.98397445678711,0.036074668169021606,0.911,5e-05,0.8531087500000001
284,3573,2.3976430892944336,11,-4.78999999910593,6.790000036358833,58,27.936532974243164,0.0373089499771595,0.9107,5e-05,0.8526550000000002
285,3587,2.5814340114593506,14,-4.639999996870756,6.790000036358833,58,62.09174346923828,0.05465294048190117,0.9104,5e-05,0.8520774999999999
286,3589,1.1645524501800537,2,-5.0,6.790000036358833,58,37.061065673828125,0.06307410448789597,0.9103,5e-05,0.8519949999999998
287,3594,1.182471752166748,5,-4.929999999701977,6.790000036358833,58,45.5379638671875,0.030220599845051765,0.9102,5e-05,0.8517887499999999
288,3607,2.048649311065674,13,-4.609999995678663,6.790000036358833,58,41.742042541503906,0.04867451265454292,0.9099,5e-05,0.8512525000000001
289,3611,1.1483478546142578,4,-4.899999998509884,6.790000036358833,58,31.181108474731445,0.04449084401130676,0.9097999999999999,5e-05,0.8510875000000001
290,3624,2.3648464679718018,13,-4.649999996647239,6.790000036358833,58,43.33647155761719,0.046261854469776154,0.9095,5e-05,0.8505512499999999
291,3650,4.512894630432129,26,-4.32999999448657,6.790000036358833,58,37.396663665771484,0.016972607001662254,0.9088,5e-05,0.8494787499999998
292,3664,1.9805679321289062,14,-4.569999994710088,6.790000036358833,58,39.940711975097656,0.026133380830287933,0.9085,5e-05,0.84890125
293,3678,2.281843662261963,14,-4.689999997615814,6.790000036358833,58,43.8861083984375,0.06158079206943512,0.9081,5e-05,0.8483237499999999
294,3689,2.081402540206909,11,-4.749999998137355,6.790000036358833,58,37.21186828613281,0.030594602227211,0.9077999999999999,5e-05,0.8478699999999999
295,3700,2.1807258129119873,11,-4.880000000819564,6.790000036358833,58,29.9820613861084,0.0483148954808712,0.9076,5e-05,0.8474162499999999
296,3719,3.7297749519348145,19,-4.599999997764826,6.790000036358833,58,43.512550354003906,0.04877948760986328,0.9071,5e-05,0.8466324999999999
297,3744,4.795578479766846,25,-4.409999996423721,6.790000036358833,58,32.173370361328125,0.03529142588376999,0.9065,5e-05,0.8456012500000001
298,3753,2.014468193054199,9,-4.849999999627471,6.790000036358833,58,28.807737350463867,0.02957051806151867,0.9062,5e-05,0.8452300000000001
299,3765,2.198805093765259,12,-4.749999998137355,6.790000036358833,58,51.1027946472168,0.03802267462015152,0.9059,5e-05,0.8447349999999999
300,3767,1.1311852931976318,2,-5.0,6.790000036358833,58,51.1027946472168,0.03802267462015152,0.9059,5e-05,0.8446525
301,3775,1.4661498069763184,8,-4.779999997466803,6.790000036358833,58,32.560508728027344,0.04105590283870697,0.9057,5e-05,0.8443225000000001
302,3785,2.2314233779907227,10,-4.849999999627471,6.790000036358833,58,44.02604675292969,0.04016166552901268,0.9054,5e-05,0.8439099999999999
303,3797,2.2314960956573486,12,-4.709999997168779,6.790000036358833,58,38.31299591064453,0.041679516434669495,0.9051,5e-05,0.843415
304,3812,2.496212959289551,15,-4.599999995902181,6.790000036358833,58,60.93077087402344,0.03976355493068695,0.9048,5e-05,0.84279625
305,3814,1.1831176280975342,2,-5.0,6.790000036358833,58,50.70851135253906,0.029231712222099304,0.9047000000000001,5e-05,0.8427137500000002
306,3826,2.3809595108032227,12,-4.779999999329448,6.790000036358833,58,31.648237228393555,0.05058816820383072,0.9044,5e-05,0.8422187499999999
307,3842,2.597749948501587,16,-4.549999995157123,6.790000036358833,58,46.34260559082031,0.039992980659008026,0.904,5e-05,0.8415587499999999
308,3854,2.5979061126708984,12,-4.78999999910593,6.790000036358833,58,46.897743225097656,0.044600892812013626,0.9037,5e-05,0.84106375
309,3856,1.1323869228363037,2,-5.0,6.790000036358833,58,,,,,0.8409812499999998
310,3861,1.1149628162384033,5,-4.929999999701977,6.790000036358833,58,49.592586517333984,0.03133095055818558,0.9035,5e-05,0.8407749999999999
311,3878,3.180356025695801,17,-4.669999998062849,6.790000036358833,58,53.14829635620117,0.05114009603857994,0.9031,5e-05,0.8400737500000002
312,3892,2.2975547313690186,14,-4.559999994933605,6.790000036358833,58,42.85955047607422,0.025675171986222267,0.9028,5e-05,0.8394962499999999
313,3904,2.1821448802948,12,-4.619999995455146,6.790000036358833,58,24.06856918334961,0.03468485176563263,0.9025,5e-05,0.83900125
314,3914,2.0980374813079834,10,-4.759999997913837,6.790000036358833,58,54.3290901184082,0.04852057248353958,0.9022,5e-05,0.8385887499999999
315,3923,2.3139889240264893,9,-4.849999999627471,6.790000036358833,58,57.20454025268555,0.02853430062532425,0.902,5e-05,0.8382175000000001
316,3936,2.6144917011260986,13,-4.739999998360872,6.790000036358833,58,56.556278228759766,0.0379590205848217,0.9017,5e-05,0.8376812499999998
317,3958,4.1126062870025635,22,-4.51999999769032,6.790000036358833,58,46.349510192871094,0.04550310596823692,0.9011,5e-05,0.8367737500000001
318,3970,2.2137022018432617,12,-4.739999998360872,6.790000036358833,58,34.324275970458984,0.05283546447753906,0.9008,5e-05,0.8362787500000002
319,3991,3.347503423690796,21,-4.369999993592501,6.790000036358833,58,50.98869705200195,0.060576245188713074,0.9003,5e-05,0.8354125
320,4003,2.214968681335449,12,-4.699999997392297,6.790000036358833,58,37.989097595214844,0.049829356372356415,0.9,5e-05,0.8349175
321,4013,2.0808427333831787,10,-4.849999999627471,6.790000036358833,58,58.21803283691406,0.049939434975385666,0.8996999999999999,5e-05,0.8345049999999999
322,4043,5.045257568359375,30,-4.259999994188547,6.790000036358833,58,58.30571365356445,0.05775018781423569,0.899,5e-05,0.8332674999999998
323,4054,2.3973817825317383,11,-4.78999999910593,6.790000036358833,58,38.231605529785156,0.0415177047252655,0.8987,5e-05,0.8328137499999998
324,4066,2.615593433380127,12,-4.78999999910593,6.790000036358833,58,38.068355560302734,0.038136791437864304,0.8984,5e-05,0.8323187499999999
325,4078,2.197087526321411,12,-4.749999998137355,6.790000036358833,58,57.243072509765625,0.04447022080421448,0.8981,5e-05,0.8318237499999999
326,4089,2.081101655960083,11,-4.759999997913837,6.790000036358833,58,47.429176330566406,0.05051937699317932,0.8978,5e-05,0.8313699999999998
327,4105,3.1144280433654785,16,-4.6599999982863665,6.790000036358833,58,32.561588287353516,0.04777490347623825,0.8974,5e-05,0.83071
328,4121,2.2804782390594482,16,-4.469999993219972,6.790000036358833,58,41.786964416503906,0.0432867705821991,0.897,5e-05,0.8300500000000001
329,4132,2.1976895332336426,11,-4.799999998882413,6.790000036358833,58,39.017303466796875,0.04387534037232399,0.8968,5e-05,0.82959625
330,4170,5.828474283218384,38,-3.8399999886751175,6.790000036358833,58,35.256797790527344,0.033690329641103745,0.8958,5e-05,0.82802875
331,4188,3.114809513092041,18,-4.569999996572733,6.790000036358833,58,44.46876525878906,0.021352993324398994,0.8954,5e-05,0.8272862499999999
332,4204,2.5796732902526855,16,-4.589999996125698,6.790000036358833,58,51.394535064697266,0.03215199336409569,0.895,5e-05,0.8266262499999999
333,4217,2.431548595428467,13,-4.659999996423721,6.790000036358833,58,49.515499114990234,0.038314834237098694,0.8946000000000001,5e-05,0.8260900000000001
334,4236,3.329512119293213,19,-4.509999996051192,6.790000036358833,58,40.379390716552734,0.03706245869398117,0.8942,5e-05,0.8253062500000001
335,4271,5.428959131240845,35,-4.09999999217689,6.790000036358833,58,33.715484619140625,0.038903046399354935,0.8933,5e-05,0.8238625000000002
336,4298,4.312243938446045,27,-4.319999994710088,6.790000036358833,58,41.062381744384766,0.04944363608956337,0.8926000000000001,5e-05,0.8227487499999998
337,4329,4.662411212921143,31,-4.039999989792705,6.790000036358833,58,39.949623107910156,0.05869843810796738,0.8918,5e-05,0.8214699999999999
338,4343,2.4149138927459717,14,-4.639999996870756,6.790000036358833,58,34.920806884765625,0.03312769532203674,0.8915,5e-05,0.8208925000000001
339,4345,1.1823081970214844,2,-5.0,6.790000036358833,58,52.07234191894531,0.02958488091826439,0.8914,5e-05,0.8208099999999999
340,4360,2.2805376052856445,15,-4.509999994188547,6.790000036358833,58,33.14078903198242,0.04758477210998535,0.8911,5e-05,0.8201912499999999
341,4387,4.412165641784668,27,-4.279999993741512,6.790000036358833,58,38.495670318603516,0.04126189649105072,0.8904,5e-05,0.8190774999999999
342,4400,2.3812296390533447,13,-4.739999998360872,6.790000036358833,58,35.626583099365234,0.03055742383003235,0.8901,5e-05,0.8185412500000001
343,4429,4.812114000320435,29,-4.129999991506338,6.790000036358833,58,32.434593200683594,0.03753899782896042,0.8893,5e-05,0.817345
344,4459,4.979061603546143,30,-4.2499999944120646,6.790000036358833,58,46.83918762207031,0.053354743868112564,0.8886000000000001,5e-05,0.8161075
345,4491,5.71051287651062,32,-4.1999999936670065,6.790000036358833,58,53.758548736572266,0.039653874933719635,0.8878,5e-05,0.8147875
346,4507,2.1154942512512207,16,-4.599999995902181,6.790000036358833,58,30.787952423095703,0.03685047850012779,0.8874,5e-05,0.8141275000000001
347,4527,3.57979679107666,20,-4.459999995306134,6.790000036358833,58,39.69721603393555,0.031336504966020584,0.8869,5e-05,0.8133024999999998
348,4541,2.331063747406006,14,-4.559999994933605,6.790000036358833,58,46.251075744628906,0.03779764845967293,0.8865,5e-05,0.8127250000000001
349,4552,1.9652700424194336,11,-4.759999997913837,6.790000036358833,58,45.025394439697266,0.040949802845716476,0.8863,5e-05,0.8122712500000001
350,4574,3.695767879486084,22,-4.369999993592501,6.790000036358833,58,39.677940368652344,0.030499685555696487,0.8857,5e-05,0.8113637499999999
351,4593,2.8979074954986572,19,-4.389999993145466,6.790000036358833,58,33.18037033081055,0.03730309382081032,0.8852,5e-05,0.81058
352,4605,2.2145700454711914,12,-4.749999998137355,6.790000036358833,58,37.982173919677734,0.039137087762355804,0.8849,5e-05,0.810085
353,4633,4.312379837036133,28,-4.229999992996454,6.790000036358833,58,51.56154251098633,0.027473365887999535,0.8842,5e-05,0.8089300000000001
354,4635,1.131958246231079,2,-5.0,6.790000036358833,58,51.56154251098633,0.027473365887999535,0.8842,5e-05,0.8088474999999999
355,4639,1.1830191612243652,4,-4.939999999478459,6.790000036358833,58,31.34356117248535,0.05108215659856796,0.8841,5e-05,0.8086825
356,4668,4.545337200164795,29,-4.089999990537763,6.790000036358833,58,32.602691650390625,0.017686713486909866,0.8834,5e-05,0.8074862499999998
