episode,timesteps,time_alive,ep_length,reward,best_reward,best_ep_length,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/approx_kl,train/clip_fraction,train/explained_variance,train/learning_rate
3452,417151,17.316170930862427,193,3.6600001212209463,52.98000085912645,484,-0.008833412895910442,0.04560486203990877,-0.08918840996921062,0.003874482586979866,0.033203125,0.991675078868866,0.00025
3453,417286,12.188608646392822,135,1.2100000884383917,52.98000085912645,484,-0.008146299805957824,0.0204183651949279,-0.020154146826826036,0.0012667092960327864,0.017578125,0.9843916893005371,0.00025
3454,417474,17.200756788253784,188,3.3700001165270805,52.98000085912645,484,-0.007874857750721276,0.22866349190007895,-0.03286357410252094,0.0021296627819538116,0.017578125,0.9066022634506226,0.00025
3455,417538,5.4954469203948975,64,-2.119999958202243,52.98000085912645,484,-0.007872003829106688,0.05687303561717272,-0.10706896241754293,0.002760385163128376,0.025390625,0.9890240430831909,0.00025
3456,417666,11.121933460235596,128,0.8500000834465027,52.98000085912645,484,-0.0018874664092436433,0.3812958379276097,-0.011921783501747996,0.009725265204906464,0.009765625,0.8250795602798462,0.00025
3457,417796,11.339944124221802,130,0.9500000849366188,52.98000085912645,484,-0.0005254011484794319,0.09536193124949932,-0.016527256870176643,0.00017981859855353832,0.00390625,0.9564381241798401,0.00025
3458,417925,10.889466285705566,129,0.9400000851601362,52.98000085912645,484,-0.004140218021348119,0.051910863257944584,-0.02283415268175304,0.001903232652693987,0.013671875,0.9780479669570923,0.00025
3459,418099,16.13559865951538,174,2.7200001068413258,52.98000085912645,484,-0.0011787054827436805,0.06942202313803136,-0.030107858357951045,0.00047610653564333916,0.0078125,0.9738034009933472,0.00025
3460,418274,16.33415722846985,175,2.7200001068413258,52.98000085912645,484,-0.0062578830984421074,0.06647182861343026,-0.06339819962158799,0.005885183811187744,0.029296875,0.9873825907707214,0.00025
3461,418448,17.067204236984253,174,2.510000102221966,52.98000085912645,484,-0.00738185690715909,0.03259496728423983,-0.06043530208989978,0.010563744232058525,0.03125,0.9851901531219482,0.00025
3462,418562,9.65686559677124,114,0.22000007517635822,52.98000085912645,484,-0.009247529553249478,0.019881010404787958,-0.056204298278316855,0.0122731514275074,0.048828125,0.9953096508979797,0.00025
3463,418746,17.251208543777466,184,3.1400001123547554,52.98000085912645,484,-0.003008697647601366,0.15330706641543657,-0.014903179981047288,0.0026693586260080338,0.013671875,0.9210419058799744,0.00025
3464,418927,17.168772220611572,181,2.860000107437372,52.98000085912645,484,-0.007831133669242263,0.02625180792529136,-0.08163695316761732,0.0051024314016103745,0.03125,0.9956222176551819,0.00025
3465,418947,2.2971670627593994,20,-4.13999998755753,52.98000085912645,484,-0.00733383814804256,0.03203016426414251,-0.08193273143842816,0.008567553013563156,0.0390625,0.9918183088302612,0.00025
3466,419075,11.205566883087158,128,0.8900000844150782,52.98000085912645,484,-0.00014877901412546635,0.6344069724436849,-0.0033769185392884538,1.5757977962493896e-06,0.0,0.6890079379081726,0.00025
3467,419258,17.16668438911438,183,3.0400001108646393,52.98000085912645,484,-0.0004596585058607161,0.10409331356640905,-0.009818725928198546,0.0013362946920096874,0.005859375,0.9514094591140747,0.00025
3468,419422,15.219792604446411,164,2.2100000996142626,52.98000085912645,484,-0.008722111815586686,0.04665471147745848,-0.0851799976080656,0.010598625987768173,0.0390625,0.9922541975975037,0.00025
3469,419586,15.368606805801392,164,2.300000101327896,52.98000085912645,484,-0.0030449844198301435,0.027879010885953903,-0.047654453199356794,0.004222116433084011,0.0234375,0.9899548292160034,0.00025
3470,419712,11.006605625152588,126,0.7100000809878111,52.98000085912645,484,-0.0030449844198301435,0.027879010885953903,-0.047654453199356794,0.004222116433084011,0.0234375,0.9899548292160034,0.00025
3471,419894,17.40057945251465,182,2.9500001091510057,52.98000085912645,484,-0.0018386994488537312,0.022432480938732624,-0.014879876864142716,0.0005513015203177929,0.001953125,0.9870591759681702,0.00025
3472,420177,26.957364559173584,283,7.5600001737475395,52.98000085912645,484,0.000681295816320926,0.7916640900075436,-0.006165852610138245,1.0211952030658722e-05,0.001953125,-0.2426244020462036,0.00025
3473,420354,17.20061445236206,177,2.580000102519989,52.98000085912645,484,-0.006159279495477676,0.0548840444535017,-0.08644721191376448,0.007455918006598949,0.052734375,0.981404185295105,0.00025
3474,420533,17.16765546798706,179,2.680000104010105,52.98000085912645,484,-0.006246487959288061,0.041498039034195244,-0.016624967334792018,0.0012971553951501846,0.013671875,0.9671383500099182,0.00025
3475,420738,19.165366411209106,205,4.02000012435019,52.98000085912645,484,0.002134328940883279,3.958629548549652,-0.09788823127746582,0.002268977463245392,0.013671875,-0.39424777030944824,0.00025
3476,420912,16.234729528427124,174,2.7200001068413258,52.98000085912645,484,-0.0009684148244559765,0.4268882304895669,-0.01012773644470144,0.001488977111876011,0.005859375,0.7715439200401306,0.00025
3477,421251,32.486138582229614,339,9.65000019967556,52.98000085912645,484,-0.002898623002693057,0.018027056707069278,-0.04936815542168915,0.0019179163500666618,0.0234375,0.9918036460876465,0.00025
3478,421378,11.305943489074707,127,0.8000000827014446,52.98000085912645,484,-0.0043010294903069735,0.04503453662618995,-0.013876912038540468,0.0008089251350611448,0.0078125,0.9738538861274719,0.00025
3479,421560,16.967352151870728,182,3.0300001110881567,52.98000085912645,484,-0.00037016120040789247,0.13518883910728619,-0.008752424560952932,4.6114204451441765e-05,0.001953125,0.9255330562591553,0.00025
3480,421747,17.20087718963623,187,3.2400001138448715,52.98000085912645,484,-0.008666995447129011,0.019407966057769954,-0.0696227727457881,0.0036173530388623476,0.0390625,0.9970877766609192,0.00025
3481,422055,27.80754542350769,308,8.740000192075968,52.98000085912645,484,0.0017266940558329225,1.3001379892230034,-0.02751991176046431,0.001205609180033207,0.01953125,-0.3361237049102783,0.00025
3482,422058,1.1486055850982666,3,-4.949999999254942,52.98000085912645,484,0.0017266940558329225,1.3001379892230034,-0.02751991176046431,0.001205609180033207,0.01953125,-0.3361237049102783,0.00025
3483,422148,8.07614517211914,90,-0.8399999402463436,52.98000085912645,484,-0.009463125956244767,0.3931261785328388,-0.0578782600350678,0.006294262129813433,0.03125,0.9426625967025757,0.00025
3484,422252,8.607369899749756,104,-0.18999993056058884,52.98000085912645,484,-0.009463125956244767,0.3931261785328388,-0.0578782600350678,0.006294262129813433,0.03125,0.9426625967025757,0.00025
3485,422404,14.287642478942871,152,1.7700000945478678,52.98000085912645,484,-0.002659484511241317,0.02935076178982854,-0.03204630664549768,0.0005029032472521067,0.0078125,0.9921436905860901,0.00025
3486,422532,11.205859899520874,128,0.8500000834465027,52.98000085912645,484,-0.004782487056218088,0.05890123755671084,-0.01884737063664943,0.0015832490753382444,0.015625,0.9753537774085999,0.00025
3487,422718,17.001242876052856,186,3.360000116750598,52.98000085912645,484,-0.0013717354158870876,0.11841097241267562,-0.013832945143803954,2.680346369743347e-05,0.0,0.9429052472114563,0.00025
3488,422907,17.149815559387207,189,3.4200001172721386,52.98000085912645,484,-0.009482297347858548,0.05083612585440278,-0.08766586799174547,0.008682940155267715,0.0390625,0.9926252365112305,0.00025
3489,423009,8.808242321014404,102,-0.32999993301928043,52.98000085912645,484,-0.0061882718000561,0.023198992246761918,-0.10684760380536318,0.003039353294298053,0.029296875,0.9920469522476196,0.00025
3490,423174,15.469946146011353,165,2.2600001003593206,52.98000085912645,484,-0.003289051237516105,0.03065533866174519,-0.03772038291208446,0.006848208140581846,0.0234375,0.992713987827301,0.00025
3491,423363,17.366352796554565,189,3.4200001172721386,52.98000085912645,484,-0.005468598450534046,0.03077730815857649,-0.03169284702744335,0.0048222471959888935,0.03125,0.9868904948234558,0.00025
3492,423427,5.844723463058472,64,-2.1099999584257603,52.98000085912645,484,-0.010122361360117793,0.022308993502520025,-0.11138623114675283,0.0024535958655178547,0.0390625,0.9971875548362732,0.00025
3493,423684,22.246195077896118,257,6.730000166222453,52.98000085912645,484,-0.002100796322338283,1.1598343327641487,-0.013939826574642211,0.0005562379956245422,0.005859375,-0.05293011665344238,0.00025
3494,423811,11.105135202407837,127,0.8000000827014446,52.98000085912645,484,-0.0024994862033054233,0.14428891683928668,-0.021409426466561854,0.00208035996183753,0.01171875,0.9376551508903503,0.00025
3495,423938,11.072911024093628,127,0.8000000827014446,52.98000085912645,484,-0.0029593060025945306,0.1770843027625233,-0.007882768986746669,0.000773395411670208,0.00390625,0.9032431840896606,0.00025
3496,424066,11.239959716796875,128,0.8500000834465027,52.98000085912645,484,-0.00044193421490490437,0.112935071636457,-0.006539100140798837,0.00067891925573349,0.005859375,0.9378983378410339,0.00025
3497,424194,11.106225967407227,128,0.8400000836700201,52.98000085912645,484,-0.0030172823753673583,0.09505567699670792,-0.012927807198138908,0.0017988299950957298,0.0078125,0.9506025314331055,0.00025
3498,424451,22.09574604034424,257,6.770000167191029,52.98000085912645,484,0.0025314781814813614,1.0186258926987648,-0.02386700175702572,0.0010340744629502296,0.01171875,0.5039705038070679,0.00025
3499,424579,11.089054346084595,128,0.8500000834465027,52.98000085912645,484,-0.001295406254939735,0.10313917323946953,-0.024053027853369713,0.00042055733501911163,0.005859375,0.9723041653633118,0.00025
3500,424708,11.09089207649231,129,0.9000000841915607,52.98000085912645,484,-0.002016153826843947,0.08515221858397126,-0.023496820125728846,0.00019411207176744938,0.00390625,0.9742878675460815,0.00025
3501,424835,11.205365180969238,127,0.7600000817328691,52.98000085912645,484,-0.002974625793285668,0.0738184368237853,-0.025459031225182116,0.0019341702573001385,0.017578125,0.97946697473526,0.00025
3502,424963,10.939946413040161,128,0.8000000827014446,52.98000085912645,484,-0.005390875157900155,0.08541218983009458,-0.03785303281620145,0.0013652462512254715,0.01953125,0.9813666343688965,0.00025
3503,425089,11.075054407119751,126,0.7200000807642937,52.98000085912645,484,-0.007670153514482081,0.062328781466931105,-0.04776343144476414,0.003843490267172456,0.033203125,0.9874343872070312,0.00025
3504,425273,17.214397430419922,184,3.050000110641122,52.98000085912645,484,7.490371353924274e-05,0.09580275556072593,-0.03325506311375648,0.0016829262021929026,0.0078125,0.9673532843589783,0.00025
3505,425460,17.185187101364136,187,3.280000114813447,52.98000085912645,484,-0.0055146964732557535,0.20407928619533777,-0.09010712150484324,0.0014175151009112597,0.017578125,0.9625104665756226,0.00025
3506,425463,1.148298740386963,3,-4.949999999254942,52.98000085912645,484,-0.0055146964732557535,0.20407928619533777,-0.09010712150484324,0.0014175151009112597,0.017578125,0.9625104665756226,0.00025
3507,425630,16.053066730499268,167,2.250000098720193,52.98000085912645,484,-0.00208819133695215,0.20656517706811428,-0.06650808872655034,0.0002316224854439497,0.001953125,0.8620336651802063,0.00025
3508,425633,1.147350549697876,3,-4.949999999254942,52.98000085912645,484,-0.00208819133695215,0.20656517706811428,-0.06650808872655034,0.0002316224854439497,0.001953125,0.8620336651802063,0.00025
3509,425731,8.875072956085205,98,-0.4799999352544546,52.98000085912645,484,-0.006380584789440036,0.5355882756412029,-0.08989304397255182,0.002070631831884384,0.025390625,0.822473406791687,0.00025
3510,425861,11.689969778060913,130,0.8300000820308924,52.98000085912645,484,-0.004853536258451641,0.2176514808088541,-0.03759916452690959,0.0008333947043865919,0.009765625,0.8927990794181824,0.00025
3511,425986,11.288156270980835,125,0.660000080242753,52.98000085912645,484,-0.0075083994888700545,0.3290469222702086,-0.030790515709668398,0.010993534699082375,0.017578125,0.8650345206260681,0.00025
3512,426142,13.88671875,156,1.9700000975281,52.98000085912645,484,-0.004779445007443428,0.13299225736409426,-0.027096094330772758,0.001277705654501915,0.005859375,0.9347658157348633,0.00025
3513,426371,20.11523723602295,229,5.490000149235129,52.98000085912645,484,-0.01334091299213469,0.8350668400526047,-0.0447997385635972,0.016527250409126282,0.03515625,0.5173642635345459,0.00025
3514,426498,10.890393018722534,127,0.8400000836700201,52.98000085912645,484,-0.0016895534936338663,0.0738451445940882,-0.028972780564799905,0.003033841261640191,0.015625,0.9730322360992432,0.00025
3515,426626,11.322190523147583,128,0.9000000841915607,52.98000085912645,484,-0.0059991973685100675,0.0743816252797842,-0.026544875232502818,0.0008132578805088997,0.009765625,0.9680108428001404,0.00025
3516,426815,17.083778381347656,189,3.460000118240714,52.98000085912645,484,-0.002774250111542642,0.08826871262863278,-0.026332688867114484,0.0004565769340842962,0.009765625,0.963823676109314,0.00025
3517,426976,14.653631925582886,161,2.1700001005083323,52.98000085912645,484,-0.0024490096839144826,0.04487769980914891,-0.06651990488171577,0.001253088004887104,0.009765625,0.9924394488334656,0.00025
3518,427161,17.41647982597351,185,3.180000113323331,52.98000085912645,484,-0.0013613889459520578,0.07471474073827267,-0.038470848463475704,0.001105041243135929,0.0078125,0.9749573469161987,0.00025
3519,427348,17.066733360290527,187,3.2700001150369644,52.98000085912645,484,-0.011995634529739618,0.05307728121988475,-0.05751464143395424,0.0056593166664242744,0.029296875,0.9888291954994202,0.00025
3520,427524,16.118941068649292,176,2.900000110268593,52.98000085912645,484,-0.006634217454120517,0.044213951332494617,-0.059791607316583395,0.017585476860404015,0.02734375,0.9808540344238281,0.00025
3521,427652,11.239282846450806,128,0.9000000841915607,52.98000085912645,484,-0.004692679620347917,0.022279619821347296,-0.02390619134530425,0.0014667126815766096,0.017578125,0.9897244572639465,0.00025
3522,427785,11.289542198181152,133,0.9600000847131014,52.98000085912645,484,-0.0034961443161591887,0.10622631380101666,-0.017902176536154002,0.0018284982070326805,0.009765625,0.9523806571960449,0.00025
3523,427970,16.95052742958069,185,3.2700001150369644,52.98000085912645,484,-0.0013795103295706213,1.1712913569062948,-0.027472364017739892,0.0002865802962332964,0.00390625,0.5643216371536255,0.00025
3524,428035,6.093906879425049,65,-2.0499999579042196,52.98000085912645,484,-0.0071331949438899755,0.024636609246954322,-0.08486370835453272,0.004852056037634611,0.03515625,0.9964902997016907,0.00025
3525,428162,11.306574821472168,127,0.8000000827014446,52.98000085912645,484,-0.0014495319919660687,0.33050192426890135,-0.007083931181114167,8.488167077302933e-05,0.001953125,0.8481561541557312,0.00025
3526,428347,16.934046268463135,185,3.180000113323331,52.98000085912645,484,-0.00032324885251000524,0.12378494627773762,-0.011372237058822066,0.00011020386591553688,0.001953125,0.9361481070518494,0.00025
3527,428531,17.33379316329956,184,3.0900001116096973,52.98000085912645,484,-0.008118600060697645,0.04798610042780638,-0.09334816876798868,0.003483182517811656,0.044921875,0.9916583895683289,0.00025
3528,428713,17.20043134689331,182,2.9500001091510057,52.98000085912645,484,-0.0004912651493214071,0.02599448838736862,-0.020572591514792293,0.0009108223021030426,0.0078125,0.9814607501029968,0.00025
3529,428900,17.366852521896362,187,3.230000114068389,52.98000085912645,484,-0.007733428734354675,0.03307011304423213,-0.08778060972690582,0.004717949777841568,0.03125,0.9943763017654419,0.00025
3530,429058,14.669825792312622,158,2.070000099018216,52.98000085912645,484,-0.0019797104177996516,0.01690418104408309,-0.038658297853544354,0.0008274940773844719,0.009765625,0.9900965690612793,0.00025
3531,429187,10.97280764579773,129,0.8500000834465027,52.98000085912645,484,-0.005356975132599473,0.0432945690699853,-0.012248230894329026,0.0008625790942460299,0.0078125,0.9716100692749023,0.00025
3532,429315,11.139787435531616,128,0.9000000841915607,52.98000085912645,484,-0.0036745015531778336,0.11003177176462486,-0.020236827433109283,0.002190032508224249,0.013671875,0.946824848651886,0.00025
3533,429442,11.072712421417236,127,0.8000000827014446,52.98000085912645,484,-0.002778715221211314,0.09613303479272872,-0.015629193891072646,0.0014920542016625404,0.015625,0.9579450488090515,0.00025
3534,429630,17.23423433303833,188,3.330000115558505,52.98000085912645,484,-0.0034062019549310207,0.09512026014272124,-0.015558481391053647,0.00029734265990555286,0.005859375,0.9518166184425354,0.00025
3535,429820,17.21719217300415,190,3.5200001187622547,52.98000085912645,484,-0.0035896284971386194,0.03965401812456548,-0.06787073565647006,0.0006056409329175949,0.0078125,0.9940357804298401,0.00025
3536,429954,11.872344732284546,134,1.1100000869482756,52.98000085912645,484,-0.004255131585523486,0.03058607375714928,-0.025342340115457773,0.038311563432216644,0.029296875,0.977293848991394,0.00025
3537,430002,5.144782304763794,48,-2.8699999693781137,52.98000085912645,484,-0.004255131585523486,0.03058607375714928,-0.025342340115457773,0.038311563432216644,0.029296875,0.977293848991394,0.00025
3538,430195,17.300349473953247,193,3.7100001219660044,52.98000085912645,484,-3.1045114155858755e-05,3.093358486890793,-0.010044085531262681,3.8547441363334656e-06,0.0,0.2961846590042114,0.00025
3539,430343,12.955017328262329,148,1.770000096410513,52.98000085912645,484,-0.0021375480573624372,0.050175312208011746,-0.029667101334780455,0.02098705992102623,0.017578125,0.9759910702705383,0.00025
3540,430414,6.177261829376221,71,-1.8899999558925629,52.98000085912645,484,-0.0021375480573624372,0.050175312208011746,-0.029667101334780455,0.02098705992102623,0.017578125,0.9759910702705383,0.00025
3541,430601,16.967026233673096,187,3.4000001177191734,52.98000085912645,484,-0.004624110122676939,0.041801440762355924,-0.05840286496095359,0.005221419967710972,0.02734375,0.9893690347671509,0.00025
3542,430793,17.167454719543457,192,3.620000120252371,52.98000085912645,484,-0.004745175363495946,0.04569874983280897,-0.023188990307971835,0.0061183348298072815,0.025390625,0.9782938361167908,0.00025
3543,430796,1.1327757835388184,3,-4.949999999254942,52.98000085912645,484,-0.004745175363495946,0.04569874983280897,-0.023188990307971835,0.0061183348298072815,0.025390625,0.9782938361167908,0.00025
3544,430977,16.3171546459198,181,3.150000113993883,52.98000085912645,484,-0.001171247276943177,0.03230106073897332,-0.06913109170272946,0.0010194792412221432,0.01171875,0.9891194105148315,0.00025
3545,431170,17.11903977394104,193,3.6600001212209463,52.98000085912645,484,-0.0007960586808621883,0.04935113340616226,-0.01365783074288629,0.000518660293892026,0.005859375,0.9617641568183899,0.00025
3546,431238,6.059417724609375,68,-1.959999956190586,52.98000085912645,484,-0.003286961931735277,0.0578639074228704,-0.06442634854465723,0.0064892955124378204,0.0390625,0.98940509557724,0.00025
3547,431433,17.133705854415894,195,3.75000012293458,52.98000085912645,484,-0.0004075532197020948,0.32390486681833863,-0.01670127350371331,0.0006646208930760622,0.009765625,0.8720043301582336,0.00025
3548,431493,5.112884998321533,60,-2.269999960437417,52.98000085912645,484,-0.0011784415692090988,0.023618916515260935,-0.041664268588647246,0.0003620181232690811,0.0078125,0.9958432912826538,0.00025
3549,431685,17.217679262161255,192,3.5700001195073128,52.98000085912645,484,-0.0025670008617453277,0.3444483847124502,-0.021789662423543632,0.0003790748305618763,0.01171875,0.8591697216033936,0.00025
3550,431751,5.7603302001953125,66,-2.009999956935644,52.98000085912645,484,-0.00668226950801909,0.03831254341639578,-0.05236629256978631,0.0065543996170163155,0.029296875,0.9928357005119324,0.00025
3551,431916,14.851747989654541,165,2.3700001034885645,52.98000085912645,484,-0.0032054362818598747,0.3754979958757758,-0.02709484938532114,0.0007953715976327658,0.015625,0.8511583805084229,0.00025
3552,432108,17.368181705474854,192,3.6500001214444637,52.98000085912645,484,-0.003698084969073534,0.3450769931077957,-0.038654532516375184,0.006351235322654247,0.01953125,0.9427892565727234,0.00025
3553,432259,13.470178365707397,151,1.8400000967085361,52.98000085912645,484,-0.005680518108420074,0.03406066354364157,-0.0441708960570395,0.005567082669585943,0.033203125,0.9800845384597778,0.00025
3554,432387,11.289785623550415,128,0.8500000834465027,52.98000085912645,484,-0.002853536745533347,0.0804539198288694,-0.012123582419008017,0.0006725597195327282,0.009765625,0.9519952535629272,0.00025
3555,432514,11.005832433700562,127,0.8400000836700201,52.98000085912645,484,-0.0057297589955851436,0.10500532784499228,-0.021420226898044348,0.002940201899036765,0.015625,0.948614239692688,0.00025
3556,432644,10.975796937942505,130,0.9000000841915607,52.98000085912645,484,-0.0005521469283849001,0.08461709454422817,-0.012288345082197338,0.0005977298133075237,0.005859375,0.9566134810447693,0.00025
3557,432773,11.23603081703186,129,0.9000000841915607,52.98000085912645,484,-0.005507517547812313,0.06677957414649427,-0.02416952996281907,0.0017784242518246174,0.005859375,0.9741527438163757,0.00025
3558,432901,10.990021705627441,128,0.8000000827014446,52.98000085912645,484,-0.003926518023945391,0.15262663830071688,-0.029883720446377993,0.0004781458992511034,0.017578125,0.9583665132522583,0.00025
3559,433094,17.20165705680847,193,3.6600001212209463,52.98000085912645,484,-0.0043905669008381665,0.04197509842924774,-0.023756845272146165,0.0003988316748291254,0.013671875,0.9862832427024841,0.00025
3560,433158,5.627559661865234,64,-2.059999957680702,52.98000085912645,484,-0.0033867566962726414,0.5175514873117208,-0.06333070434629917,0.0011863005347549915,0.0234375,0.9397048354148865,0.00025
3561,433357,17.83393096923828,199,3.920000124722719,52.98000085912645,484,-0.0026826054672710598,0.42386027122847736,-0.01817276410292834,0.00024947826750576496,0.00390625,0.8717767596244812,0.00025
3562,433544,17.249563217163086,187,3.3200001157820225,52.98000085912645,484,-0.0045296909811440855,0.10857677832245827,-0.09799091052263975,0.0048470087349414825,0.041015625,0.9475881457328796,0.00025
3563,433607,5.627641201019287,63,-2.1899999603629112,52.98000085912645,484,-0.0045296909811440855,0.10857677832245827,-0.09799091052263975,0.0048470087349414825,0.041015625,0.9475881457328796,0.00025
3564,433667,6.07808780670166,60,-2.4699999652802944,52.98000085912645,484,-0.0019513391889631748,1.9400514960289001,-0.10295362584292889,0.0051655336283147335,0.0234375,0.7254176139831543,0.00025
3565,433797,11.223520994186401,130,0.9500000849366188,52.98000085912645,484,-0.0080836369888857,0.34582806611433625,-0.07821871107444167,0.012967268005013466,0.02734375,0.8410738706588745,0.00025
3566,433958,14.669098854064941,161,2.1700001005083323,52.98000085912645,484,-0.0015699679497629404,0.15445591835305095,-0.04697843478061259,0.0014065899886190891,0.01953125,0.908947229385376,0.00025
3567,434129,15.435419797897339,171,2.64000010676682,52.98000085912645,484,-0.005676593515090644,0.35568760707974434,-0.06516824895516038,0.0024044241290539503,0.02734375,0.9114153981208801,0.00025
3568,434307,16.23456335067749,178,2.9900001119822264,52.98000085912645,484,-0.0018618306494317949,0.0678811613470316,-0.05389875918626785,0.002274649916216731,0.013671875,0.9825288653373718,0.00025
3569,434439,11.189260959625244,132,1.0400000866502523,52.98000085912645,484,-0.003185164590831846,0.04071013885550201,-0.021236311178654432,0.0024329344742000103,0.015625,0.9800054430961609,0.00025
3570,434631,16.984678983688354,192,3.6500001214444637,52.98000085912645,484,-0.005843831226229668,0.0886919271433726,-0.029926375369541347,0.000630668830126524,0.009765625,0.9642390012741089,0.00025
3571,434690,5.162242889404297,59,-2.319999961182475,52.98000085912645,484,-0.005238883080892265,0.04100381373427808,-0.07837214693427086,0.0023241383023560047,0.02734375,0.9945474863052368,0.00025
3572,434818,11.238241910934448,128,0.8500000834465027,52.98000085912645,484,-0.0009500689338892698,0.3384808306582272,-0.017975081806071103,0.001550203189253807,0.005859375,0.8464299440383911,0.00025
3573,434948,11.106725931167603,130,0.9400000851601362,52.98000085912645,484,-0.0019074456067755818,0.0940207646926865,-0.020893882145173848,0.01931128092110157,0.009765625,0.9559745192527771,0.00025
3574,435076,10.973941326141357,128,0.8000000827014446,52.98000085912645,484,-0.0044797814334742725,0.05757635663030669,-0.025790662853978574,0.0019380957819521427,0.015625,0.9758699536323547,0.00025
3575,435204,11.121723175048828,128,0.8100000824779272,52.98000085912645,484,-0.003562352678272873,0.09659819735679775,-0.021803439827635884,0.0022794227115809917,0.009765625,0.9603016972541809,0.00025
3576,435409,18.350377082824707,205,4.270000129938126,52.98000085912645,484,-0.0033598997979424894,0.07723235338926315,-0.031007387209683657,0.013486778363585472,0.013671875,0.9706437587738037,0.00025
3577,435598,17.04978084564209,189,3.460000118240714,52.98000085912645,484,-0.0005827260902151465,0.11289183236658573,-0.051821060013026,0.0038686408661305904,0.00390625,0.9516603946685791,0.00025
3578,435720,10.489940404891968,122,0.5900000799447298,52.98000085912645,484,-0.005841792793944478,0.043470270466059446,-0.03155677183531225,0.00064823217689991,0.01171875,0.9905527234077454,0.00025
3579,435910,17.318506956100464,190,3.460000118240714,52.98000085912645,484,-0.009067889302968979,0.2579647961538285,-0.04071100801229477,0.004840958397835493,0.025390625,0.914473831653595,0.00025
3580,435973,5.411580324172974,63,-2.119999958202243,52.98000085912645,484,-0.004548381199128926,0.07269134279340506,-0.0796702029183507,0.002676758449524641,0.03125,0.9883021712303162,0.00025
3581,436073,8.259666204452515,100,-0.3799999337643385,52.98000085912645,484,-0.004548381199128926,0.07269134279340506,-0.0796702029183507,0.002676758449524641,0.03125,0.9883021712303162,0.00025
3582,436231,14.384791612625122,158,2.070000099018216,52.98000085912645,484,-0.006602763780392706,0.1095521105453372,-0.041507077403366566,0.0017967666499316692,0.017578125,0.9601612687110901,0.00025
3583,436420,17.18460488319397,189,3.430000117048621,52.98000085912645,484,-0.005293069058097899,0.1446136818267405,-0.03210986382327974,0.0011680806055665016,0.01171875,0.934486985206604,0.00025
3584,436612,16.734429121017456,192,3.720000123605132,52.98000085912645,484,-0.006150670349597931,1.1297337878495455,-0.03135508485138416,0.001984364353120327,0.01953125,0.1171194314956665,0.00025
3585,436740,11.08883786201477,128,0.9000000841915607,52.98000085912645,484,-0.004523107432760298,0.08261562825646251,-0.02892853389494121,0.0006761434487998486,0.01171875,0.9673628807067871,0.00025
3586,436867,11.123073101043701,127,0.8500000834465027,52.98000085912645,484,-0.0027244241209700704,0.07656628906261176,-0.024150223238393664,0.008512862958014011,0.01953125,0.9674085974693298,0.00025
3587,437054,17.28397250175476,187,3.280000114813447,52.98000085912645,484,-0.0018269541906192899,0.1206957355607301,-0.021648942260071635,0.018867814913392067,0.01171875,0.9450795650482178,0.00025
3588,437243,17.267273902893066,189,3.410000117495656,52.98000085912645,484,-0.00852724740980193,0.0297791943885386,-0.0719737340696156,0.008795347064733505,0.044921875,0.9940462112426758,0.00025
3589,437419,15.951863288879395,176,2.8500001095235348,52.98000085912645,484,-0.0019112764857709408,0.04146937082987279,-0.019003318157047033,0.001622785348445177,0.009765625,0.9639975428581238,0.00025
3590,437608,17.333542346954346,189,3.4200001172721386,52.98000085912645,484,-0.006189530133269727,0.07150846952572465,-0.05658626765944064,0.004216686822474003,0.025390625,0.9872368574142456,0.00025
3591,437646,3.496258020401001,38,-3.2899999748915434,52.98000085912645,484,-0.005336679518222809,0.0650278888642788,-0.07667155796661973,0.008895928040146828,0.033203125,0.9875510334968567,0.00025
3592,437835,17.16779375076294,189,3.4200001172721386,52.98000085912645,484,-0.00036319310311228037,2.552699014544487,-0.0038572264020331204,5.3998082876205444e-06,0.0,0.172471284866333,0.00025
3593,437929,8.158609390258789,94,-0.6899999380111694,52.98000085912645,484,-0.0051663139602169394,0.05234467377886176,-0.07256952440366149,0.003571112407371402,0.02734375,0.9941828846931458,0.00025
3594,438103,15.436192989349365,174,2.740000108256936,52.98000085912645,484,-0.001698338717687875,1.720894068479538,-0.012723246414680034,0.001080524642020464,0.005859375,0.4936966896057129,0.00025
3595,438197,8.124837160110474,94,-0.6399999372661114,52.98000085912645,484,-0.0038642759900540113,0.12100070435553789,-0.05781311122700572,0.006021896377205849,0.01953125,0.9704419374465942,0.00025
3596,438262,5.86163067817688,65,-2.0999999586492777,52.98000085912645,484,-0.0038642759900540113,0.12100070435553789,-0.05781311122700572,0.006021896377205849,0.01953125,0.9704419374465942,0.00025
3597,438406,12.63769793510437,144,1.5700000934302807,52.98000085912645,484,-0.0009810570627450943,0.11292434390634298,-0.01428884145570919,0.0013478226028382778,0.005859375,0.9471810460090637,0.00025
3598,438595,17.267632722854614,189,3.460000118240714,52.98000085912645,484,-0.006021314300596714,0.1075433217920363,-0.03214461216703057,0.005253750365227461,0.01953125,0.9480360150337219,0.00025
3599,438658,5.544450044631958,63,-2.169999958947301,52.98000085912645,484,-0.008482247474603355,0.07072672410868108,-0.07909656222909689,0.005185868591070175,0.02734375,0.9881956577301025,0.00025
