episode,timestep,task,reward,length
3873,408387,0,-1.6000000000000054,91
3874,408574,3,2.8140000000000143,187
3875,408657,3,-2.912000000000006,83
3876,408746,1,2.2160000000000117,89
3877,408833,2,7.168000000000005,87
3878,408955,3,-0.12599999999999323,122
3879,409161,4,42.96799999999992,206
3880,409187,0,-4.17,26
3881,409250,0,-2.7599999999999993,63
3882,409361,2,10.304000000000018,111
3883,409500,4,27.702000000000023,139
3884,409590,4,16.816000000000013,90
3885,409681,2,7.760000000000009,91
3886,409883,1,13.697999999999965,202
3887,409966,0,-1.9100000000000041,83
3888,410048,4,15.090000000000014,82
3889,410159,3,-0.881999999999997,111
3890,410354,0,2.5699999999999754,195
3891,410561,4,43.23999999999992,207
3892,410951,4,84.01000000000018,390
3893,411026,0,-2.2700000000000022,75
3894,411244,4,45.51799999999992,218
3895,411274,4,3.520000000000005,30
3896,411385,1,4.587999999999997,111
3897,411433,3,-4.186000000000002,48
3898,411622,4,39.297999999999945,189
3899,411824,4,42.11999999999991,202
3900,411850,4,2.5280000000000022,26
3901,412042,4,39.59799999999997,192
3902,412211,0,1.269999999999981,169
3903,412278,3,-3.584000000000004,67
3904,412350,0,-2.310000000000002,72
3905,412550,1,13.465999999999962,200
3906,412636,1,2.17400000000001,86
3907,412728,2,8.09200000000001,92
3908,412918,4,39.52199999999994,190
3909,413057,3,0.2800000000000109,139
3910,413131,3,-2.9820000000000046,74
3911,413322,0,2.4399999999999764,191
3912,413416,2,8.34000000000001,94
3913,413605,1,12.21999999999996,189
3914,413770,3,1.9880000000000138,165
3915,413846,0,-2.380000000000002,76
3916,414135,1,21.515999999999956,289
3917,414234,3,-1.9460000000000015,99
3918,414418,2,19.812000000000058,184
3919,414570,4,30.686000000000014,152
3920,414763,1,12.215999999999966,193
3921,414843,3,-3.066000000000006,80
3922,415013,4,34.585999999999984,170
3923,415149,0,0.2999999999999856,136
3924,415165,4,0.31800000000000006,16
3925,415318,1,8.787999999999974,153
3926,415517,4,41.30399999999994,199
3927,415696,3,2.5760000000000165,179
3928,415868,2,18.460000000000054,172
3929,415957,3,-2.4920000000000044,89
3930,416039,3,-2.5900000000000034,82
3931,416191,4,30.854000000000013,152
3932,416391,4,41.63599999999994,200
3933,416587,1,12.737999999999964,196
3934,416780,0,1.6999999999999762,193
3935,416973,1,12.947999999999961,193
3936,417020,2,1.9519999999999973,47
3937,417164,2,14.72400000000004,144
3938,417334,3,2.072000000000017,170
3939,417532,2,21.81200000000007,198
3940,417642,0,-0.3600000000000092,110
3941,417654,2,-2.6999999999999997,12
3942,417777,3,-0.7419999999999938,123
3943,417965,3,2.996000000000013,188
3944,418147,1,11.64199999999996,182
3945,418320,2,18.600000000000055,173
3946,418523,4,42.32599999999991,203
3947,418647,1,5.77799999999999,124
3948,418812,0,1.1499999999999808,165
3949,418824,0,-4.7,12
3950,418947,2,12.048000000000027,123
3951,418991,0,-3.419999999999999,44
3952,419048,3,-4.3820000000000014,57
3953,419239,1,12.103999999999964,191
3954,419354,2,10.89600000000002,115
3955,419694,4,72.73800000000003,340
3956,419836,2,14.444000000000038,142
3957,419940,0,-1.0600000000000072,104
3958,420005,1,-0.039999999999995595,65
3959,420198,4,39.97799999999996,193
3960,420246,3,-4.452000000000002,48
3961,420433,2,20.488000000000063,187
3962,420533,1,3.0540000000000056,100
3963,420556,3,-6.048,23
3964,420726,4,34.75999999999999,170
3965,420861,4,26.78200000000002,135
3966,421050,3,2.9400000000000155,189
3967,421322,2,31.124000000000088,272
3968,421431,4,21.13800000000002,109
3969,421608,4,36.24999999999998,177
3970,421684,2,5.555999999999999,76
3971,421823,0,0.2399999999999869,139
3972,421899,3,-3.1640000000000055,76
3973,422095,0,2.7799999999999745,196
3974,422274,1,11.395999999999965,179
3975,422470,4,40.54199999999993,196
3976,422590,2,11.276000000000023,120
3977,422789,4,41.25599999999994,199
3978,423093,2,35.164000000000065,304
3979,423226,3,0.08400000000001029,133
3980,423382,1,8.685999999999972,156
3981,423577,0,1.9899999999999771,195
3982,423847,3,7.994000000000021,270
3983,424015,4,34.204000000000015,168
3984,424098,1,1.6640000000000095,83
3985,424188,0,-1.8400000000000043,90
3986,424385,2,21.96000000000007,197
3987,424578,0,2.629999999999976,193
3988,424882,1,23.35799999999995,304
3989,425075,4,39.851999999999954,193
3990,425237,3,1.680000000000014,162
3991,425415,4,36.56999999999996,178
3992,425470,0,-3.2299999999999986,55
3993,425503,2,-0.03999999999999737,33
3994,425505,4,-2.8,2
3995,425640,0,0.16999999999998572,135
3996,425811,2,18.408000000000055,171
3997,426017,4,43.207999999999906,206
3998,426125,0,-1.0700000000000078,108
3999,426170,0,-3.459999999999999,45
4000,426261,3,-1.9460000000000006,91
4001,426394,3,0.15400000000000968,133
4002,426498,0,-1.190000000000008,104
4003,426677,4,36.853999999999964,179
4004,426755,3,-3.192000000000006,78
4005,426878,3,-0.5459999999999923,123
4006,427068,2,21.044000000000064,190
4007,427199,2,12.904000000000032,131
4008,427320,3,-0.8119999999999941,121
4009,427336,2,-2.067999999999999,16
4010,427423,3,-2.282000000000002,87
4011,427630,4,43.221999999999895,207
4012,428221,4,143.97400000000079,591
4013,428367,1,8.101999999999975,146
4014,428406,3,-5.039999999999999,39
4015,428616,1,14.865999999999953,210
4016,428699,2,6.640000000000002,83
4017,428882,0,1.9599999999999778,183
4018,429070,0,1.869999999999977,188
4019,429267,4,40.89199999999994,197
4020,429400,3,-0.41999999999999194,133
4021,429462,0,-2.8099999999999996,62
4022,429617,0,0.9599999999999822,155
4023,429740,0,-0.6700000000000088,123
4024,429934,3,3.9620000000000193,194
4025,430102,4,34.15600000000001,168
4026,430207,3,-1.7640000000000002,105
4027,430405,4,41.097999999999935,198
4028,430596,4,39.397999999999946,191
4029,430747,4,30.456000000000024,151
4030,430830,4,15.254000000000016,83
4031,430928,4,18.80000000000002,98
4032,430996,4,11.94200000000001,68
4033,431189,4,39.95399999999995,193
4034,431214,0,-4.13,25
4035,431255,0,-3.499999999999999,41
4036,431268,0,-4.66,13
4037,431458,4,39.16199999999995,190
4038,431623,2,17.28800000000005,165
4039,431719,2,8.22800000000001,96
4040,431910,1,12.331999999999962,191
4041,431912,3,-7.0,2
4042,431930,2,-1.787999999999999,18
4043,432128,4,41.00199999999997,198
4044,432320,2,20.940000000000065,192
4045,432506,2,20.164000000000062,186
4046,432689,0,1.9699999999999767,183
4047,432772,0,-1.9600000000000035,83
4048,432854,0,-2.0100000000000033,82
4049,432921,1,0.3360000000000056,67
4050,433113,1,12.441999999999958,192
4051,433271,0,0.7699999999999818,158
4052,433464,2,21.200000000000067,193
4053,433553,2,7.448000000000006,89
4054,433628,0,-2.320000000000002,75
4055,433753,4,24.47600000000002,125
4056,433934,1,11.435999999999964,181
4057,434122,1,12.013999999999964,188
4058,434315,1,12.311999999999966,193
4059,434497,3,2.6180000000000128,182
4060,434690,4,39.88199999999997,193
4061,434857,3,2.2540000000000155,167
4062,435049,4,39.615999999999936,192
4063,435206,0,0.8699999999999832,157
4064,435320,0,-0.7300000000000093,114
4065,435401,3,-2.828000000000004,81
4066,435470,1,0.6400000000000059,69
4067,435594,4,24.37200000000002,124
4068,435788,3,3.248000000000019,194
4069,435953,3,1.5540000000000145,165
4070,435980,4,2.7340000000000027,27
4071,436057,3,-3.262000000000006,77
4072,436240,1,11.21199999999996,183
4073,436517,4,58.47599999999983,277
4074,436763,1,17.733999999999952,246
4075,436850,3,-2.2260000000000026,87
4076,436890,0,-3.589999999999999,40
4077,436929,0,-3.6699999999999995,39
4078,437022,0,-1.6500000000000052,93
4079,437199,1,10.659999999999965,177
4080,437264,2,4.343999999999994,65
4081,437332,2,4.795999999999996,68
4082,437481,1,8.491999999999974,149
4083,437729,2,28.636000000000095,248
4084,437790,1,-0.41999999999999726,61
4085,437918,3,-0.1399999999999899,128
4086,438113,3,3.5980000000000167,195
4087,438316,4,42.349999999999916,203
4088,438463,3,0.7420000000000115,147
4089,438558,2,8.384000000000011,95
4090,438596,1,-2.6260000000000012,38
4091,438709,3,-1.0219999999999958,113
4092,438860,4,30.624000000000017,151
4093,439059,1,13.36799999999996,199
4094,439293,1,16.245999999999952,234
4095,439502,2,23.704000000000075,209
4096,439530,1,-3.33,28
4097,439581,3,-4.186000000000002,51
4098,439734,0,0.8599999999999834,153
4099,439941,2,23.256000000000075,207
4100,440134,4,39.90599999999995,193
4101,440246,0,-1.0700000000000096,112
4102,440431,4,37.96999999999995,185
4103,440630,4,41.399999999999935,199
4104,440754,4,24.510000000000023,124
4105,440783,2,-0.37599999999999767,29
4106,440893,4,21.080000000000016,110
4107,440935,2,1.347999999999999,42
4108,441135,3,4.228000000000019,200
4109,441322,2,20.17600000000006,187
4110,441511,2,20.616000000000064,189
4111,441698,4,38.471999999999966,187
4112,441873,1,10.523999999999965,175
4113,442024,3,0.22400000000000997,151
4114,442110,0,-1.6800000000000046,86
4115,442298,3,3.388000000000016,188
4116,442404,3,-1.133999999999996,106
4117,442507,2,9.344000000000015,103
4118,442593,3,-2.632000000000005,86
4119,442782,4,38.937999999999974,189
4120,442905,2,11.688000000000025,123
4121,442929,3,-6.0200000000000005,24
4122,443121,0,2.539999999999977,192
4123,443312,2,20.888000000000062,191
4124,443438,2,12.372000000000028,126
4125,443578,1,7.213999999999983,140
4126,443607,1,-3.3640000000000003,29
4127,443673,1,0.1660000000000048,66
4128,443883,3,5.20800000000002,210
4129,444061,0,1.51999999999998,178
4130,444250,0,2.149999999999978,189
4131,444354,0,-0.910000000000009,104
4132,444504,2,15.604000000000042,150
4133,444623,4,23.16800000000002,119
4134,444821,3,3.976000000000017,198
4135,444966,3,0.9380000000000139,145
4136,445176,3,3.7940000000000147,210
4137,445294,3,-0.6719999999999944,118
4138,445499,4,42.731999999999914,205
4139,445540,3,-4.885999999999999,41
4140,445741,2,22.44800000000007,201
4141,445876,0,0.24999999999998668,135
4142,446068,3,3.4860000000000166,192
4143,446175,1,4.3519999999999985,107
4144,446359,3,2.6040000000000116,184
4145,446548,3,3.2340000000000177,189
4146,446611,1,-0.1519999999999957,63
4147,446812,1,13.479999999999958,201
4148,446947,0,0.359999999999987,135
4149,447041,4,17.80800000000002,94
4150,447231,3,3.1220000000000123,190
4151,447249,0,-4.4,18
4152,447655,4,87.79800000000024,406
4153,447827,2,18.428000000000054,172
4154,448077,0,4.129999999999985,250
4155,448186,0,-0.8600000000000083,109
4156,448386,4,41.44399999999996,200
4157,448684,3,8.38600000000001,298
4158,448739,3,-4.5920000000000005,55
4159,448952,0,3.5799999999999823,213
4160,449118,1,9.917999999999964,166
4161,449160,1,-2.090000000000002,42
4162,449162,0,-5.0,2
4163,449338,4,35.899999999999984,176
4164,449439,1,3.4520000000000035,101
4165,449638,0,2.6499999999999746,199
4166,449831,4,39.929999999999936,193
4167,449926,2,7.96000000000001,95
4168,450061,3,0.29400000000001025,135
4169,450244,3,3.248000000000017,183
4170,450286,1,-2.2700000000000014,42
4171,450325,0,-3.6799999999999993,39
4172,450437,2,10.43600000000002,112
4173,450507,3,-3.3320000000000047,70
4174,450683,3,3.0940000000000207,176
4175,450797,2,10.56400000000002,114
4176,450859,2,3.8599999999999923,62
4177,450956,1,3.048000000000007,97
4178,451093,1,6.919999999999982,137
4179,451203,1,4.477999999999998,110
4180,451314,3,-1.3439999999999968,111
4181,451491,2,18.968000000000057,177
4182,451578,0,-2.0400000000000036,87
4183,451624,0,-3.329999999999999,46
4184,451697,1,0.7080000000000064,73
4185,451895,1,12.513999999999971,198
4186,451936,0,-3.7799999999999994,41
4187,452130,3,3.4580000000000126,194
4188,452300,3,2.5200000000000156,170
4189,452496,2,21.55600000000007,196
4190,452682,0,1.5099999999999767,186
4191,452693,2,-2.8,11
4192,452738,2,1.759999999999998,45
4193,452785,1,-1.4320000000000004,47
4194,452991,2,23.108000000000075,206
4195,453181,4,39.23999999999997,190
4196,453589,2,49.68400000000005,408
4197,453635,3,-4.424000000000001,46
4198,453664,2,-0.4079999999999977,29
4199,453772,1,4.317999999999998,108
4200,453970,2,21.87600000000007,198
4201,454168,2,21.96400000000007,198
4202,454352,2,20.00400000000006,184
4203,454449,0,-1.6900000000000053,97
4204,454492,1,-1.9800000000000013,43
4205,454685,3,3.514000000000017,193
4206,454874,0,2.3099999999999765,189
4207,454916,2,1.307999999999999,42
4208,455088,3,1.8620000000000143,172
4209,455380,2,34.15600000000008,292
4210,455550,3,1.6800000000000122,170
4211,455650,2,9.020000000000012,100
4212,455689,3,-5.151999999999999,39
4213,455954,1,19.451999999999952,265
4214,455981,3,-5.824,27
4215,456176,2,21.448000000000064,195
4216,456303,4,25.23000000000002,127
4217,456470,3,1.9600000000000168,167
4218,456546,4,13.488000000000007,76
4219,457121,4,124.95800000000092,575
4220,457159,3,-5.1659999999999995,38
4221,457304,2,14.648000000000039,145
4222,457632,3,10.12200000000001,328
4223,457806,3,1.9040000000000106,174
4224,457890,2,6.620000000000003,84
4225,457988,3,-2.576000000000004,98
4226,458196,4,43.27799999999991,208
4227,458283,1,1.9120000000000106,87
4228,458312,0,-3.9299999999999997,29
4229,458440,1,5.989999999999988,128
4230,458483,2,1.4879999999999987,43
4231,458666,4,37.557999999999986,183
4232,458864,4,41.04999999999995,198
4233,458904,0,-3.589999999999999,40
4234,459063,2,16.49600000000005,159
4235,459233,0,1.51999999999998,170
4236,459324,4,17.136000000000017,91
4237,459432,1,4.017999999999999,108
4238,459516,3,-2.9400000000000057,84
4239,459688,4,35.33399999999997,172
4240,460372,4,177.0220000000008,684
4241,460556,4,37.93199999999996,184
4242,460722,0,1.18999999999998,166
4243,460928,3,4.578000000000019,206
4244,460994,3,-3.584000000000004,66
4245,461123,0,0.18999999999998618,129
4246,461475,2,41.72400000000006,352
4247,461519,4,6.620000000000008,44
4248,461638,1,5.335999999999993,119
4249,461824,3,3.1220000000000194,186
4250,461985,3,1.4980000000000118,161
4251,462098,4,21.788000000000014,113
4252,462263,3,1.2040000000000148,165
4253,462305,0,-3.4899999999999993,42
4254,462472,2,17.48800000000005,167
4255,462503,3,-5.754,31
4256,462505,4,-2.8,2
4257,462698,1,12.299999999999958,193
4258,462803,3,-1.413999999999997,105
4259,462886,4,15.248000000000012,83
4260,463086,4,41.56399999999993,200
4261,463467,1,30.723999999999897,381
4262,463718,0,4.659999999999993,251
4263,463904,1,12.03399999999996,186
4264,463922,0,-4.41,18
4265,463986,1,0.05400000000000471,64
4266,464160,3,2.6180000000000163,174
4267,464299,3,0.3500000000000103,139
4268,464509,0,2.6599999999999726,210
4269,464642,2,13.096000000000032,133
4270,464847,4,42.78599999999991,205
4271,464863,1,-4.614,16
4272,464941,1,1.1980000000000084,78
4273,465078,1,6.919999999999982,137
4274,465235,0,0.7499999999999831,157
4275,465251,0,-4.47,16
4276,465506,2,28.936000000000092,255
4277,465611,0,-1.130000000000007,105
4278,465790,3,2.1840000000000153,179
4279,465970,2,19.45200000000006,180
4280,466322,2,42.14000000000007,352
4281,466372,2,2.3959999999999964,50
4282,466557,2,20.24800000000006,185
4283,466678,2,11.672000000000025,121
4284,466702,3,-5.964,24
4285,466713,3,-6.594,11
4286,466839,0,-0.05000000000001226,126
4287,466902,3,-3.808000000000002,63
4288,467019,1,5.307999999999991,117
4289,467042,1,-4.179999999999999,23
4290,467110,3,-3.4020000000000037,68
4291,467304,2,21.404000000000067,194
4292,467335,0,-4.1899999999999995,31
4293,467409,2,5.379999999999999,74
4294,467494,0,-1.980000000000004,85
4295,467626,0,-0.29000000000001247,132
4296,467813,3,2.702000000000016,187
4297,468009,2,21.660000000000068,196
4298,468105,0,-1.6600000000000064,96
4299,468234,4,25.636000000000024,129
4300,468320,2,7.148000000000005,86
4301,468415,1,3.164000000000005,95
4302,468613,4,41.05599999999992,198
4303,468641,2,-0.45199999999999774,28
4304,468824,3,2.422000000000015,183
4305,469188,1,28.50599999999993,364
4306,469313,2,12.360000000000028,125
4307,469523,2,23.452000000000076,210
4308,469634,4,21.406000000000017,111
4309,469727,1,2.6560000000000077,93
4310,469850,0,-0.43000000000001126,123
4311,470050,2,22.11600000000007,200
4312,470278,2,25.732000000000088,228
4313,470303,1,-3.8159999999999994,25
4314,470475,2,18.228000000000055,172
4315,470565,0,-1.810000000000005,90
4316,470663,2,8.38800000000001,98
4317,470703,4,5.676000000000007,40
4318,470867,0,1.3799999999999804,164
4319,471017,3,1.2880000000000145,150
4320,471155,3,0.15400000000000968,138
4321,471261,2,9.724000000000016,106
4322,471427,3,2.0160000000000142,166
4323,471554,3,-0.4899999999999931,127
4324,471627,0,-2.4900000000000015,73
4325,471774,2,15.21600000000004,147
4326,471959,4,38.10799999999996,185
4327,472071,0,-0.9800000000000084,112
4328,472234,3,2.072000000000015,163
4329,472328,2,8.23600000000001,94
4330,472505,3,2.3940000000000126,177
4331,472698,1,12.599999999999959,193
4332,472788,1,2.2300000000000093,90
4333,472887,0,-1.2400000000000069,99
4334,472948,2,3.6479999999999926,61
4335,473017,3,-3.8920000000000035,69
4336,473117,2,8.828000000000014,100
4337,473334,2,24.68800000000008,217
4338,473513,4,36.99799999999997,179
4339,473695,1,11.533999999999963,182
4340,473902,4,43.317999999999884,207
4341,474085,3,2.366000000000014,183
4342,474264,4,36.80599999999996,179
4343,474277,3,-6.524,13
4344,474441,0,1.299999999999982,164
4345,474443,4,-2.8,2
4346,474481,4,5.240000000000007,38
4347,474629,0,0.4999999999999831,148
4348,474690,1,-0.47999999999999776,61
4349,474832,1,7.625999999999978,142
4350,475007,1,10.679999999999964,175
4351,475199,1,12.933999999999951,192
4352,475284,4,15.666000000000011,85
4353,475491,2,23.232000000000074,207
4354,475876,0,9.65000000000005,385
4355,475902,1,-3.8019999999999996,26
4356,475947,4,6.892000000000008,45
4357,476140,4,39.833999999999946,193
4358,476165,0,-4.22,25
4359,476423,2,29.460000000000086,258
4360,476596,3,1.6380000000000141,173
4361,476797,4,41.88999999999991,201
4362,476965,4,34.288,168
4363,477007,0,-3.369999999999999,42
4364,477099,3,-2.4360000000000026,92
4365,477189,2,7.396000000000006,90
4366,477306,4,22.85800000000002,117
4367,477343,2,0.6080000000000014,37
4368,477437,4,17.802000000000017,94
4369,477602,3,1.778000000000013,165
4370,477716,2,10.55600000000002,114
4371,477863,1,7.827999999999976,147
4372,478031,2,17.860000000000053,168
4373,478147,1,4.861999999999995,116
4374,478313,4,33.85799999999999,166
4375,478494,2,19.61600000000006,181
4376,478584,1,2.518000000000008,90
4377,478746,4,33.13599999999999,162
4378,478866,3,-1.1619999999999964,120
4379,478907,2,1.1999999999999993,41
4380,478967,1,-0.6379999999999972,60
4381,479090,1,5.3439999999999905,123
4382,479279,4,38.86599999999997,189
4383,479454,2,18.680000000000057,175
4384,479638,1,11.765999999999963,184
4385,479666,1,-3.4859999999999998,28
4386,479790,3,-0.7139999999999933,124
4387,480292,4,108.70200000000058,502
4388,480315,1,-4.023999999999999,23
4389,480317,3,-7.0,2
4390,480480,2,17.36000000000005,163
4391,480618,1,7.029999999999983,138
4392,480779,1,9.751999999999967,161
4393,480865,4,15.890000000000015,86
4394,481074,2,23.504000000000076,209
4395,481259,4,38.20999999999995,185
4396,481375,4,22.664000000000023,116
4397,481571,2,21.564000000000068,196
4398,481768,0,2.749999999999976,197
4399,481862,0,-1.5700000000000056,94
4400,482194,4,70.89799999999994,332
4401,482392,4,41.12799999999993,198
4402,482570,4,36.56999999999998,178
4403,482752,0,2.079999999999978,182
4404,482842,3,-2.5340000000000025,90
4405,482958,1,5.0419999999999945,116
4406,483158,1,13.369999999999958,200
4407,483359,1,13.527999999999963,201
4408,483463,2,9.228000000000014,104
4409,483654,4,39.559999999999945,191
4410,483847,4,39.92999999999996,193
4411,483961,2,10.88400000000002,114
4412,483992,0,-3.8399999999999994,31
4413,484126,4,26.49800000000002,134
4414,484330,1,13.869999999999958,204
4415,484409,2,5.984,79
4416,484488,3,-2.9120000000000053,79
4417,484577,3,-2.4920000000000018,89
4418,484691,2,10.82000000000002,114
4419,484816,1,5.899999999999986,125
4420,485340,2,64.51600000000003,524
4421,485652,4,66.64599999999986,312
4422,485846,1,13.081999999999958,194
4423,485870,0,-4.31,24
4424,486074,2,22.804000000000073,204
4425,486185,0,-0.8400000000000087,111
4426,486285,2,8.668000000000013,100
4427,486318,0,-3.7799999999999994,33
4428,486528,3,4.186000000000016,210
4429,486730,1,13.58999999999996,202
4430,486891,0,0.8599999999999826,161
4431,486959,1,0.0020000000000042206,68
4432,487080,0,-0.2100000000000115,121
4433,487283,2,22.36800000000007,203
4434,487327,4,6.494000000000007,44
4435,487473,2,15.01200000000004,146
4436,487569,2,8.164000000000009,96
4437,487709,3,0.3500000000000112,140
4438,487823,1,4.737999999999994,114
4439,488025,4,41.96999999999994,202
4440,488166,2,14.272000000000038,141
4441,488259,0,-1.9000000000000052,93
4442,488298,3,-5.362,39
4443,488687,1,31.843999999999895,389
4444,488867,0,2.2199999999999775,180
4445,488894,1,-3.536,27
4446,489074,3,2.646000000000015,180
4447,489122,2,2.147999999999997,48
4448,489299,4,36.123999999999974,177
4449,489486,2,20.528000000000063,187
4450,489531,0,-3.499999999999999,45
4451,489613,0,-2.160000000000004,82
4452,489703,0,-1.6400000000000055,90
4453,489877,1,10.809999999999963,174
4454,490067,2,21.012000000000064,190
4455,490082,2,-2.2159999999999993,15
4456,490276,0,2.789999999999975,194
4457,490398,4,23.98400000000002,122
4458,490811,4,89.58200000000029,413
4459,490905,4,17.778000000000016,94
4460,491095,1,12.521999999999966,190
4461,491175,4,14.582000000000011,80
4462,491177,0,-5.0,2
4463,491276,3,-1.8340000000000005,99
4464,491279,3,-6.93,3
4465,491316,3,-4.83,37
4466,491726,4,88.86800000000022,410
4467,491827,1,3.7880000000000003,101
4468,492104,4,58.859999999999815,277
4469,492258,1,8.897999999999971,154
4470,492446,4,38.73199999999995,188
4471,492565,1,5.095999999999991,119
4472,492671,2,9.660000000000016,106
4473,492673,2,-3.9,2
4474,492989,4,67.55999999999989,316
4475,493031,2,1.283999999999999,42
4476,493115,2,6.940000000000005,84
4477,493245,1,6.305999999999987,130
4478,493421,3,2.310000000000011,176
4479,493455,0,-4.01,34
4480,493650,3,3.6960000000000193,195
4481,493730,4,14.582000000000015,80
4482,493799,3,-3.2200000000000046,69
4483,493977,3,2.4080000000000155,178
4484,494168,4,39.43999999999995,191
4485,494303,2,13.560000000000034,135
4486,494338,4,4.478000000000006,35
4487,494374,2,0.4120000000000017,36
4488,494507,0,-0.22000000000001307,133
4489,494695,1,11.713999999999963,188
4490,494874,1,11.263999999999964,179
4491,494951,1,1.2440000000000078,77
4492,495147,4,40.613999999999955,196
4493,495320,3,1.7220000000000102,173
4494,495465,0,0.6299999999999839,145
4495,495627,4,32.800000000000004,162
4496,495996,4,79.22200000000014,369
4497,496108,3,-1.4979999999999984,112
4498,496167,3,-4.256000000000002,59
4499,496169,4,-2.8,2
4500,496254,0,-1.8500000000000032,85
4501,496435,2,19.65600000000006,181
4502,496804,1,29.40399999999991,369
4503,496940,0,-0.06000000000001471,136
4504,496983,1,-2.028000000000002,43
4505,497121,3,0.2800000000000109,138
4506,497309,0,2.499999999999977,188
4507,497494,2,20.15200000000006,185
4508,497536,3,-5.109999999999999,42
4509,497688,2,15.724000000000043,152
4510,497875,2,20.552000000000064,187
4511,498062,1,11.98799999999996,187
4512,498145,3,-3.0240000000000067,83
4513,498221,2,5.683999999999999,76
4514,498264,0,-3.479999999999999,43
4515,498583,0,6.980000000000018,319
4516,498618,0,-3.9499999999999993,35
4517,498678,2,3.515999999999994,60
4518,498855,2,18.896000000000058,177
4519,499008,0,0.2999999999999847,153
4520,499198,3,3.0800000000000143,190
4521,499401,4,42.27199999999991,203
4522,499542,1,7.467999999999979,141
4523,499645,3,-1.7920000000000007,103
4524,499829,0,2.209999999999977,184
4525,499974,0,0.34999999999998455,145
4526,500000,1,2.3800000000000003,26
